X,Y,OBJECTID,Enabled,FeatureID,FeatureType,Ownership,AdministrativeArea,WaterSystem,InstallDate,LocationDescription,Elevation,GPS_Date,WebMap,AerialCorrected,Asset_Description
-9794058.6258,5214765.8521,2829,1,51H632,Fire Hydrant,Custodial,LCPW,Wildwood,1996/07/03 00:00:00+00,"34090 ALMOND RD, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3580529286486&lng=-87.9815255711368&z=19&slat=42.3580529286486&slng=-87.9815255711368&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9794178.0046,5215021.2621,2830,1,51H820,Fire Hydrant,Custodial,LCPW,Wildwood,2009/04/07 00:00:00+00,"34090 ALMOND RD, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.359748340805&lng=-87.9825979696337&z=19&slat=42.359748340805&slng=-87.9825979696337&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9794277.7543,5214608.3415,2831,1,51H622,Fire Hydrant,Custodial,LCPW,Wildwood,2001/07/02 00:00:00+00,"18015 WASHINGTON ST, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3570073503787&lng=-87.983494036079&z=19&slat=42.3570073503787&slng=-87.983494036079&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9794266.936,5214325.6028,2832,1,51H625,Fire Hydrant,Custodial,LCPW,Wildwood,1999/02/04 00:00:00+00,"18042 GAGES LAKE RD, GRAYSLAKE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3551304462789&lng=-87.9833968533798&z=19&slat=42.3551304462789&slng=-87.9833968533798&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9794069.416,5214346.2592,2833,1,51H821,Fire Hydrant,Custodial,LCPW,Wildwood,2009/04/07 00:00:00+00,"17934 GAGES LAKE RD, GRAYSLAKE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3552675716217&lng=-87.981622501477&z=19&slat=42.3552675716217&slng=-87.981622501477&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9794069.783,5214257.1946,2834,1,51H822,Fire Hydrant,Custodial,LCPW,Wildwood,2009/04/07 00:00:00+00,"17934 GAGES LAKE RD, GRAYSLAKE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3546763239178&lng=-87.9816257982235&z=19&slat=42.3546763239178&slng=-87.9816257982235&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9794206.3862,5214257.8948,2835,1,51H823,Fire Hydrant,Custodial,LCPW,Wildwood,2009/04/07 00:00:00+00,"17934 GAGES LAKE RD, GRAYSLAKE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3546809718576&lng=-87.9828529257276&z=19&slat=42.3546809718576&slng=-87.9828529257276&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9794199.4541,5214359.1565,2836,1,51H824,Fire Hydrant,Custodial,LCPW,Wildwood,2009/04/07 00:00:00+00,"17934 GAGES LAKE RD, GRAYSLAKE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3553531888822&lng=-87.982790652923&z=19&slat=42.3553531888822&slng=-87.982790652923&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing Custodial Fire Hydrant
-9792480.7458,5196744.4148,2837,1,30H033,Fire Hydrant,Private,LCPW,Vernon Hills,2012/04/20 00:00:00+00,"97 PHILLIP RD, VERNON HILLS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2383111504608&lng=-87.9673512340959&z=19&slat=42.2383111504608&slng=-87.9673512340959&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing Private Fire Hydrant
-9792570.2133,5196771.0459,2838,1,30H034,Fire Hydrant,Private,LCPW,Vernon Hills,2012/04/20 00:00:00+00,"99 PHILLIP RD, VERNON HILLS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2384882665197&lng=-87.9681549341673&z=19&slat=42.2384882665197&slng=-87.9681549341673&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing Private Fire Hydrant
-9796020.5438,5220647.6608,2839,1,35H175,Fire Hydrant,LCPW,LCPW,Grandwood Park,2002/07/24 00:00:00+00,"36770 YEW TREE DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3970847749264&lng=-87.9991497807537&z=19&slat=42.3970847749264&slng=-87.9991497807537&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9803067.4092,5214626.9422,2840,1,25H003,Fire Hydrant,LCPW,LCPW,Highland Lake,1982/05/04 00:00:00+00,"21952 WASHINGTON ST, GRAYSLAKE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3571308257768&lng=-88.0624528490215&z=19&slat=42.3571308257768&slng=-88.0624528490215&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9802942.3391,5214623.031,2841,1,25H002,Fire Hydrant,LCPW,LCPW,Highland Lake,1982/05/04 00:00:00+00,"286 SANCTUARY CT, HAINESVILLE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3571048624043&lng=-88.0613293253679&z=19&slat=42.3571048624043&slng=-88.0613293253679&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9802813.223,5214622.7497,2842,1,25H001,Fire Hydrant,LCPW,LCPW,Highland Lake,1982/05/04 00:00:00+00,"21840 WASHINGTON ST, GRAYSLAKE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3571029953418&lng=-88.0601694558065&z=19&slat=42.3571029953418&slng=-88.0601694558065&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9803495.8088,5214626.0055,2843,1,25H005,Fire Hydrant,LCPW,LCPW,Highland Lake,1982/05/04 00:00:00+00,"22160 WASHINGTON ST, GRAYSLAKE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3571246078104&lng=-88.0663012286547&z=19&slat=42.3571246078104&slng=-88.0663012286547&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9803270.0794,5214626.5133,2844,1,25H004,Fire Hydrant,LCPW,LCPW,Highland Lake,1982/05/04 00:00:00+00,"22050 WASHINGTON ST, GRAYSLAKE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3571279787887&lng=-88.0642734666137&z=19&slat=42.3571279787887&slng=-88.0642734666137&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800595.335,5194259.852,2845,1,66H016,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2010/09/01 00:00:00+00,"15 CARLISLE RD, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2217848443246&lng=-88.040245828942&z=19&slat=42.2217848443246&slng=-88.040245828942&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800580.9623,5194139.604,2846,1,66H015,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2010/09/01 00:00:00+00,"11 CARLISLE RD, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2209848930322&lng=-88.0401167172324&z=19&slat=42.2209848930322&slng=-88.0401167172324&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800571.2741,5194018.6317,2847,1,66H014,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2010/09/01 00:00:00+00,"7 CARLISLE RD, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2201801136841&lng=-88.0400296864447&z=19&slat=42.2201801136841&slng=-88.0400296864447&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796479.3567,5210223.5122,2848,1,51H430,Fire Hydrant,LCPW,LCPW,Wildwood,1975/03/27 00:00:00+00,"32020 PINE AVE, GRAYSLAKE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3278932335616&lng=-88.0032713665539&z=19&slat=42.3278932335616&slng=-88.0032713665539&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9792531.4947,5215371.4972,2849,1,51H825,Fire Hydrant,LCPW,LCPW,Wildwood,2002/03/20 00:00:00+00,"17047 GURNEE GLN, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3620731270187&lng=-87.9678071189077&z=19&slat=42.3620731270187&slng=-87.9678071189077&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796335.2406,5212370.6049,2850,1,51H017,Fire Hydrant,LCPW,LCPW,Wildwood,1991/09/04 00:00:00+00,"18883 OLD PLANK RD, GRAYSLAKE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3421510504054&lng=-88.0019767498869&z=19&slat=42.3421510504054&slng=-88.0019767498869&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9794393.9199,5219236.1735,2851,1,35H138,Fire Hydrant,LCPW,LCPW,Grandwood Park,1992/07/06 00:00:00+00,"36135 WOODLAND TER, GURNEE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3877203182151&lng=-87.9845375695746&z=19&slat=42.3877203182151&slng=-87.9845375695746&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796618.809,5215638.1635,2852,1,51H396,Fire Hydrant,LCPW,LCPW,Wildwood,1980/11/07 00:00:00+00,"127 MAINSAIL DR, THIRD LAKE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3638431438601&lng=-88.0045240882272&z=19&slat=42.3638431438601&slng=-88.0045240882272&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796610.0252,5215499.6998,2853,1,51H458,Fire Hydrant,LCPW,LCPW,Wildwood,1980/11/07 00:00:00+00,"116 MAINSAIL DR, THIRD LAKE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3629240871791&lng=-88.0044451817768&z=19&slat=42.3629240871791&slng=-88.0044451817768&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9793512.13,5197414.5834,2854,1,A206,Fire Hydrant,LCPW,LCPW,Vernon Hills,1983/04/12 00:00:00+00,"1000 BUTTERFIELD RD, VERNON HILLS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2427680999868&lng=-87.9766163162561&z=19&slat=42.2427680999868&slng=-87.9766163162561&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9799895.1473,5194781.2207,2855,1,66H024,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2012/05/03 00:00:00+00,"62 DARLINGTON DR, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2252531363853&lng=-88.0339559359227&z=19&slat=42.2252531363853&slng=-88.0339559359227&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800053.7088,5194588.4625,2856,1,66H022,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2012/05/03 00:00:00+00,"54 DARLINGTON DR, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2239708763801&lng=-88.0353803180814&z=19&slat=42.2239708763801&slng=-88.0353803180814&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9799978.2639,5194677.5747,2857,1,66H023,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2012/05/03 00:00:00+00,"58 DARLINGTON DR, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2245636689168&lng=-88.0347025851275&z=19&slat=42.2245636689168&slng=-88.0347025851275&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800155.6328,5194517.2755,2858,1,66H021,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2012/05/03 00:00:00+00,"51 DARLINGTON DR, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2234973221371&lng=-88.0362959166423&z=19&slat=42.2234973221371&slng=-88.0362959166423&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800341.6136,5194402.7672,2859,1,66H019,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2010/09/01 00:00:00+00,"151 GLEN RD, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2227355754305&lng=-88.0379666110806&z=19&slat=42.2227355754305&slng=-88.0379666110806&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800220.2385,5194404.9225,2860,1,66H020,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2010/09/01 00:00:00+00,"49 DARLINGTON DR, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2227499132629&lng=-88.036876279757&z=19&slat=42.2227499132629&slng=-88.036876279757&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800334.2919,5193787.4284,2861,1,66H027,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2010/09/01 00:00:00+00,"6 STONE HAVEN DR, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2186419840729&lng=-88.0379008390648&z=19&slat=42.2186419840729&slng=-88.0379008390648&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800229.843,5193762.8473,2862,1,66H026,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2010/09/01 00:00:00+00,"8 STONE HAVEN DR, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2184784507844&lng=-88.0369625582754&z=19&slat=42.2184784507844&slng=-88.0369625582754&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800471.466,5194410.2166,2863,1,66H018,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2010/09/01 00:00:00+00,"18 CARLISLE RD, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2227851317913&lng=-88.0391330946122&z=19&slat=42.2227851317913&slng=-88.0391330946122&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800425.3749,5193849.833,2864,1,66H028,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2010/09/01 00:00:00+00,"5 STONE HAVEN DR, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2190571475652&lng=-88.0387190514294&z=19&slat=42.2190571475652&slng=-88.0387190514294&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800578.4423,5194360.5794,2865,1,66H017,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2010/09/01 00:00:00+00,"16 CARLISLE RD, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2224549262035&lng=-88.0400940797328&z=19&slat=42.2224549262035&slng=-88.0400940797328&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800563.3425,5193864.0507,2866,1,66H029,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2010/09/01 00:00:00+00,"3 STONE HAVEN DR, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2191517344533&lng=-88.0399584354077&z=19&slat=42.2191517344533&slng=-88.0399584354077&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800622.6597,5193798.4674,2867,1,66H013,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2010/09/01 00:00:00+00,"3 CARLISLE RD, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2187154238056&lng=-88.040491291006&z=19&slat=42.2187154238056&slng=-88.040491291006&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800716.0657,5193698.3221,2868,1,66H012,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2010/09/01 00:00:00+00,"7 FALKIRK RD, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2180491750636&lng=-88.0413303712969&z=19&slat=42.2180491750636&slng=-88.0413303712969&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800823.6483,5193743.6705,2869,1,66H011,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2010/09/01 00:00:00+00,"3 FALKIRK RD, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.218350870694&lng=-88.0422968023213&z=19&slat=42.218350870694&slng=-88.0422968023213&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9800882.7309,5193833.2738,2870,1,66H010,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2010/09/01 00:00:00+00,"3 FALKIRK RD, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2189469832263&lng=-88.0428275505676&z=19&slat=42.2189469832263&slng=-88.0428275505676&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9789156.024,5193966.6729,2871,1,H1223,Fire Hydrant,LCPW,LCPW,Vernon Hills,2004/04/05 00:00:00+00,"WOODBINE CIR, VERNON HILLS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2198344500583&lng=-87.9374847500024&z=19&slat=42.2198344500583&slng=-87.9374847500024&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9788926.2902,5193913.0832,2872,1,FH08576,Fire Hydrant,LCPW,LCPW,Vernon Hills,2004/04/05 00:00:00+00,"50 FT EAST OF BUILDING AT 425 BENJAMIN DR, VERNON HILLS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2194779341461&lng=-87.9354210162552&z=19&slat=42.2194779341461&slng=-87.9354210162552&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9789011.0675,5193915.954,2873,1,FH08573,Fire Hydrant,LCPW,LCPW,Vernon Hills,2004/04/05 00:00:00+00,"425 BENJAMIN DR, VERNON HILLS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2194970325839&lng=-87.9361825834832&z=19&slat=42.2194970325839&slng=-87.9361825834832&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9789096.85,5193916.4602,2874,1,FH08570,Fire Hydrant,LCPW,LCPW,Vernon Hills,2004/04/05 00:00:00+00,"425 BENJAMIN DR, VERNON HILLS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.219500400254&lng=-87.9369531808653&z=19&slat=42.219500400254&slng=-87.9369531808653&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9792584.542,5194240.1784,2875,1,HG200,Fire Hydrant,LCPW,LCPW,Vernon Hills,1970/01/01 00:00:00+00,"202 US HIGHWAY 45 , VERNON HILLS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2216539658237&lng=-87.9682836509061&z=19&slat=42.2216539658237&slng=-87.9682836509061&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,Y,Existing LCPW Fire Hydrant
-9792953.5712,5199892.0897,2876,1,H1074,Fire Hydrant,LCPW,LCPW,Vernon Hills,1999/03/04 00:00:00+00,"1803 CASCADE DR, VERNON HILLS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2592419969924&lng=-87.9715986967356&z=19&slat=42.2592419969924&slng=-87.9715986967356&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9796511.6981,5213801.7392,2877,1,51H676,Fire Hydrant,LCPW,LCPW,Wildwood,2006/06/01 00:00:00+00,"33645 US HIGHWAY 45 , GRAYSLAKE",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.3516527348671&lng=-88.0035618946117&z=19&slat=42.3516527348671&slng=-88.0035618946117&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9809984.0514,5223651.7506,2878,1,54H088,Fire Hydrant,LCPW,LCPW,Fox Lake Hills,1965/09/22 00:00:00+00,"38116 ACADEMY DR, LAKE VILLA",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.4170106379655&lng=-88.1245861035598&z=19&slat=42.4170106379655&slng=-88.1245861035598&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9802115.8517,5193684.9572,2879,1,66H001,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2009/11/09 00:00:00+00,"2 LAGOON DR, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2179602603303&lng=-88.0539048626182&z=19&slat=42.2179602603303&slng=-88.0539048626182&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9801939.577,5193724.7947,2880,1,66H002,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2009/11/09 00:00:00+00,"8 LAGOON DR, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2182252935219&lng=-88.0523213600436&z=19&slat=42.2182252935219&slng=-88.0523213600436&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9801830.6156,5193733.6366,2881,1,66H003,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2009/11/09 00:00:00+00,"LAGOON DR, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2182841168231&lng=-88.0513425434239&z=19&slat=42.2182841168231&slng=-88.0513425434239&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
-9801761.6681,5193843.1244,2882,1,66H004,Fire Hydrant,LCPW,LCPW,Hawthorn Woods,2009/11/09 00:00:00+00,"LAGOON DR, HAWTHORN WOODS",,1970/01/01 00:00:00+00,http://data.mapchannels.com/dualmaps5/map.htm?lat=42.2190125172165&lng=-88.050723177614&z=19&slat=42.2190125172165&slng=-88.050723177614&sh=-148.71&sp=0&sz=1&panel=s&gm=0&bm=2&mw=1&be=1&mv=1&md=1&mi=1,N,Existing LCPW Fire Hydrant
